Fecha,Local,Visit,Local Score,Visit Score,Local i5,Visit i5,Local Hits,Visit Hits,Local pitcher,Local pitcher in,Local pitcher ERA,Local pitcher Hit ERA,Local pitcher K ERA,Local pitcher BB ERA,Visit pitcher,Visit pitcher in,Visit pitcher ERA,Visit pitcher Hit ERA,Visit pitcher K ERA,Visit pitcher BB ERA,Local Win?,L bullpen recieved,V bullpen recieved
20160726,Royals,Angels,0.0,13.0,0.0,3.0,3.0,22.0,D. Gee ,5.0,5.0,10.0,1.0,2.0,T. Skaggs ,7.0,0.0,3.0,5.0,1.0,0.0,8.0,0.0
20160726,Dodgers,Rays,3.0,2.0,2.0,0.0,5.0,6.0,B. Norris ,6.1,0.0,2.0,6.0,2.0,C. Archer ,7.0,3.0,4.0,8.0,0.0,1.0,2.0,0.0
20160726,Giants,Reds,9.0,7.0,6.0,2.0,13.0,11.0,M. Cain ,5.1,4.0,6.0,4.0,1.0,C. Reed ,5.0,6.0,9.0,3.0,2.0,1.0,3.0,3.0
20160726,Giants,Reds,9.0,7.0,6.0,2.0,13.0,11.0,M. Cain ,5.1,4.0,6.0,4.0,1.0,C. Reed ,5.0,6.0,9.0,3.0,2.0,1.0,3.0,3.0
20160727,Guardians,Nationals,1.0,4.0,0.0,2.0,6.0,6.0,C. Carrasco ,6.0,3.0,3.0,5.0,3.0,S. Strasburg ,7.0,0.0,3.0,7.0,2.0,0.0,1.0,1.0
20160727,Marlins,Phillies,11.0,1.0,4.0,0.0,16.0,10.0,A. Conley ,6.2,0.0,8.0,6.0,3.0,Z. Eflin ,5.0,7.0,9.0,1.0,4.0,1.0,1.0,4.0
20160727,Blue,Padres,4.0,8.0,1.0,5.0,6.0,6.0,R.A. Dickey ,5.2,7.0,4.0,5.0,4.0,L. Perdomo ,5.2,4.0,6.0,4.0,2.0,0.0,1.0,0.0
20160727,Red,Tigers,3.0,4.0,1.0,2.0,7.0,11.0,E. Rodriguez,5.1,3.0,9.0,6.0,3.0,M. Fulmer,7.2,3.0,7.0,3.0,0.0,0.0,1.0,0.0
20160727,Dodgers,Rays,1.0,3.0,1.0,3.0,5.0,8.0,B. McCarthy ,4.0,3.0,4.0,7.0,2.0,M. Moore ,6.2,1.0,4.0,5.0,4.0,0.0,0.0,0.0
20160727,Giants,Reds,1.0,2.0,1.0,1.0,4.0,6.0,M. Bumgarner ,8.0,2.0,5.0,9.0,0.0,D. Straily ,7.2,1.0,3.0,5.0,1.0,0.0,0.0,0.0
20160727,Orioles,Rockies,1.0,3.0,0.0,0.0,6.0,5.0,D. Bundy ,5.2,3.0,2.0,8.0,1.0,J. Gray ,7.0,1.0,5.0,3.0,2.0,0.0,0.0,0.0
20160727,Pirates,Mariners,10.0,1.0,3.0,0.0,14.0,3.0,G. Cole ,9.0,1.0,3.0,6.0,0.0,J. Paxton ,5.0,3.0,6.0,6.0,1.0,1.0,0.0,7.0
20160727,Mets,Cardinals,4.0,5.0,1.0,3.0,12.0,7.0,L. Verrett,7.0,3.0,5.0,7.0,3.0,A. Wainwright,6.2,4.0,11.0,4.0,1.0,0.0,2.0,0.0
20160727,Cubs,White,8.0,1.0,0.0,1.0,6.0,5.0,J. Hammel ,7.0,1.0,5.0,7.0,2.0,A. Ranaudo ,6.2,3.0,2.0,3.0,4.0,1.0,0.0,5.0
20160727,Rangers,Athletics,4.0,6.0,3.0,2.0,13.0,9.0,Y. Darvish,6.0,2.0,4.0,6.0,0.0,S. Manaea,6.2,3.0,11.0,9.0,0.0,0.0,4.0,1.0
20160727,Brewers,Diamondbacks,1.0,8.0,0.0,8.0,5.0,11.0,J. Nelson ,4.2,8.0,8.0,7.0,2.0,A. Bradley ,7.0,1.0,4.0,6.0,3.0,0.0,0.0,0.0
20160727,Twins,Braves,7.0,9.0,5.0,7.0,13.0,16.0,T. Duffey ,1.1,5.0,8.0,0.0,1.0,M. Foltynewicz ,5.1,7.0,12.0,3.0,0.0,0.0,4.0,0.0
20160727,Astros,Yankees,4.0,1.0,4.0,1.0,8.0,5.0,L. McCullers Jr. ,6.0,1.0,5.0,10.0,2.0,M. Tanaka ,5.0,4.0,7.0,4.0,2.0,1.0,0.0,0.0
20160727,Royals,Angels,7.0,5.0,1.0,1.0,11.0,11.0,D. Duffy,6.0,3.0,7.0,5.0,2.0,M. Shoemaker ,6.0,5.0,8.0,1.0,1.0,1.0,2.0,2.0
20160728,Mets,Rockies,1.0,2.0,1.0,0.0,10.0,8.0,J. deGrom,7.0,0.0,5.0,6.0,1.0,T. Anderson,6.0,1.0,7.0,5.0,0.0,0.0,2.0,0.0
20160728,Brewers,Diamondbacks,6.0,4.0,2.0,2.0,7.0,9.0,Z. Davies ,6.1,3.0,6.0,5.0,1.0,R. Ray ,5.2,5.0,5.0,11.0,2.0,1.0,1.0,1.0
20160728,Twins,Orioles,6.0,2.0,1.0,2.0,12.0,11.0,K. Gibson,6.0,2.0,9.0,6.0,0.0,U. Jimenez,5.0,1.0,5.0,8.0,3.0,1.0,0.0,5.0
20160728,Braves,Phillies,5.0,7.0,3.0,7.0,13.0,10.0,M. Wisler ,5.0,7.0,7.0,3.0,2.0,A. Nola ,5.0,3.0,8.0,5.0,3.0,0.0,0.0,2.0
20160728,Marlins,Cardinals,4.0,5.0,0.0,5.0,8.0,8.0,J. Fernandez ,5.0,5.0,6.0,9.0,2.0,M. Wacha ,6.0,3.0,4.0,2.0,0.0,0.0,0.0,1.0
20160728,Rangers,Royals,3.0,2.0,2.0,2.0,4.0,6.0,C. Hamels ,8.0,2.0,6.0,12.0,1.0,Y. Ventura ,8.0,3.0,4.0,6.0,1.0,1.0,0.0,0.0
20160728,Cubs,White,3.0,1.0,2.0,1.0,7.0,5.0,J. Lackey ,6.0,1.0,4.0,4.0,1.0,C. Sale ,6.0,2.0,6.0,4.0,3.0,1.0,0.0,1.0
20160728,Angels,Red,2.0,1.0,0.0,1.0,10.0,8.0,J. Weaver,5.2,1.0,6.0,2.0,2.0,D. Price,8.0,0.0,7.0,6.0,1.0,1.0,0.0,2.0
20160728,Giants,Nationals,2.0,4.0,1.0,3.0,5.0,11.0,J. Cueto ,5.0,3.0,8.0,3.0,2.0,T. Roark ,7.0,1.0,4.0,3.0,3.0,0.0,1.0,1.0
20160729,Cubs,Mariners,12.0,1.0,5.0,0.0,14.0,8.0,J. Lester ,6.0,0.0,4.0,7.0,2.0,H. Iwakuma ,3.0,5.0,8.0,2.0,1.0,1.0,1.0,7.0
20160729,Blue,Orioles,6.0,5.0,6.0,4.0,7.0,7.0,M. Estrada ,6.0,4.0,5.0,6.0,2.0,K. Gausman ,3.0,6.0,6.0,4.0,3.0,1.0,1.0,0.0
20160729,Guardians,Athletics,5.0,3.0,0.0,1.0,8.0,7.0,T. Bauer,5.1,3.0,5.0,4.0,2.0,K. Graveman ,6.1,4.0,6.0,1.0,2.0,1.0,0.0,1.0
20160729,Tigers,Astros,14.0,6.0,10.0,3.0,16.0,7.0,M. Boyd ,5.0,3.0,4.0,6.0,1.0,C. McHugh ,1.2,8.0,10.0,1.0,0.0,1.0,3.0,6.0
20160729,Mets,Rockies,1.0,6.0,1.0,1.0,6.0,13.0,S. Matz ,6.0,2.0,10.0,5.0,1.0,T. Chatwood ,7.0,1.0,3.0,4.0,4.0,0.0,4.0,0.0
20160729,Marlins,Cardinals,6.0,11.0,6.0,9.0,9.0,14.0,J. Urena ,4.1,8.0,8.0,4.0,4.0,M. Leake ,5.0,6.0,7.0,3.0,0.0,0.0,3.0,0.0
20160729,Rays,Yankees,5.0,1.0,5.0,0.0,7.0,10.0,J. Odorizzi ,6.2,0.0,6.0,5.0,0.0,I. Nova ,4.1,5.0,6.0,3.0,3.0,1.0,1.0,0.0
20160729,Braves,Phillies,2.0,1.0,2.0,1.0,9.0,5.0,T. Jenkins ,6.0,1.0,4.0,4.0,4.0,V. Velasquez ,6.0,2.0,7.0,5.0,2.0,1.0,0.0,0.0
20160729,Rangers,Royals,8.0,3.0,5.0,0.0,12.0,7.0,A.J. Griffin ,5.2,2.0,3.0,1.0,2.0,E. Volquez ,6.0,6.0,9.0,5.0,2.0,1.0,1.0,2.0
20160729,Brewers,Pirates,3.0,1.0,2.0,0.0,8.0,4.0,J. Guerra ,8.2,1.0,4.0,5.0,1.0,S. Brault ,6.0,3.0,7.0,3.0,3.0,1.0,0.0,0.0
20160729,Twins,White,2.0,1.0,0.0,1.0,8.0,6.0,R. Nolasco,8.0,1.0,3.0,6.0,1.0,J. Quintana,6.2,1.0,7.0,9.0,1.0,1.0,0.0,1.0
20160729,Angels,Red,2.0,6.0,2.0,3.0,5.0,7.0,T. Lincecum ,5.0,4.0,5.0,3.0,6.0,R. Porcello ,9.0,2.0,5.0,3.0,0.0,0.0,2.0,0.0
20160729,Dodgers,Diamondbacks,9.0,7.0,3.0,0.0,10.0,9.0,K. Maeda,6.1,2.0,4.0,5.0,0.0,Z. Godley,6.0,3.0,4.0,4.0,2.0,1.0,5.0,6.0
20160729,Giants,Nationals,1.0,4.0,1.0,3.0,9.0,8.0,J. Samardzija ,6.0,4.0,7.0,2.0,2.0,M. Scherzer ,7.0,1.0,5.0,6.0,2.0,0.0,0.0,0.0
20160729,Padres,Reds,0.0,6.0,0.0,6.0,6.0,11.0,E. Jackson ,5.0,6.0,10.0,3.0,2.0,B. Finnegan ,6.0,0.0,4.0,5.0,3.0,0.0,0.0,0.0
20160730,Blue,Orioles,9.0,1.0,7.0,1.0,10.0,5.0,J.A. Happ ,7.0,1.0,3.0,11.0,3.0,Y. Gallardo ,4.1,5.0,5.0,5.0,5.0,1.0,0.0,4.0
20160730,Cubs,Mariners,1.0,4.0,0.0,0.0,3.0,5.0,J. Arrieta ,7.0,2.0,2.0,4.0,3.0,W. Miley ,7.0,1.0,1.0,9.0,1.0,0.0,2.0,0.0
20160730,Giants,Nationals,5.0,3.0,3.0,3.0,8.0,8.0,J. Peavy,4.0,3.0,5.0,7.0,1.0,R. Lopez,4.0,3.0,4.0,4.0,5.0,1.0,0.0,2.0
20160730,Rays,Yankees,6.0,3.0,3.0,2.0,7.0,5.0,D. Smyly ,6.0,2.0,4.0,6.0,1.0,N. Eovaldi ,6.0,3.0,3.0,4.0,2.0,1.0,1.0,3.0
20160730,Rays,Yankees,6.0,3.0,3.0,2.0,7.0,5.0,D. Smyly ,6.0,2.0,4.0,6.0,1.0,N. Eovaldi ,6.0,3.0,3.0,4.0,2.0,1.0,1.0,3.0
20160730,Guardians,Athletics,6.0,3.0,6.0,2.0,12.0,8.0,J. Tomlin ,7.0,2.0,6.0,7.0,2.0,D. Overton ,3.1,5.0,10.0,1.0,1.0,1.0,1.0,1.0
20160730,Tigers,Astros,3.0,2.0,0.0,0.0,7.0,5.0,J. Verlander ,9.0,2.0,5.0,11.0,1.0,M. Fiers,6.1,1.0,4.0,6.0,2.0,1.0,0.0,2.0
20160730,Brewers,Pirates,5.0,3.0,2.0,1.0,12.0,8.0,C. Anderson ,5.0,1.0,4.0,7.0,2.0,J. Taillon ,6.0,2.0,6.0,6.0,0.0,1.0,2.0,3.0
20160730,Twins,White,5.0,6.0,1.0,3.0,8.0,15.0,T. Milone,5.1,4.0,9.0,3.0,0.0,M. Gonzalez,7.0,2.0,6.0,5.0,1.0,0.0,2.0,3.0
20160730,Braves,Phillies,5.0,9.0,2.0,3.0,14.0,9.0,J. Teheran ,5.0,3.0,5.0,4.0,1.0,J. Hellickson ,5.2,3.0,9.0,2.0,1.0,0.0,6.0,2.0
20160730,Mets,Rockies,2.0,7.0,2.0,5.0,6.0,9.0,B. Colon ,5.0,5.0,7.0,4.0,1.0,J. De La Rosa ,6.0,2.0,6.0,4.0,2.0,0.0,2.0,0.0
20160730,Marlins,Cardinals,11.0,0.0,8.0,0.0,12.0,6.0,C. Rea,3.1,0.0,1.0,4.0,0.0,J. Garcia ,3.1,6.0,7.0,2.0,1.0,1.0,0.0,5.0
20160730,Rangers,Royals,2.0,1.0,1.0,1.0,8.0,5.0,M. Perez,7.0,1.0,4.0,5.0,3.0,I. Kennedy,7.0,1.0,6.0,6.0,0.0,1.0,0.0,1.0
20160730,Padres,Reds,2.0,1.0,0.0,1.0,6.0,5.0,C. Friedrich,6.0,1.0,5.0,2.0,1.0,A. DeSclafani,6.0,1.0,4.0,6.0,2.0,1.0,0.0,1.0
20160730,Angels,Red,5.0,2.0,4.0,2.0,8.0,6.0,H. Santiago ,5.0,2.0,4.0,6.0,6.0,D. Pomeranz ,5.1,5.0,6.0,4.0,2.0,1.0,0.0,0.0
20160730,Dodgers,Diamondbacks,2.0,4.0,0.0,3.0,8.0,10.0,S. Kazmir ,6.2,4.0,8.0,7.0,0.0,B. Shipley ,6.0,0.0,5.0,4.0,1.0,0.0,0.0,2.0
20160731,Blue,Orioles,2.0,6.0,2.0,0.0,6.0,8.0,A. Sanchez,7.0,2.0,4.0,3.0,2.0,C. Tillman,5.2,2.0,5.0,6.0,3.0,0.0,4.0,0.0
20160731,Guardians,Athletics,8.0,0.0,8.0,0.0,10.0,6.0,C. Kluber ,7.0,0.0,5.0,7.0,2.0,S. Gray ,3.1,7.0,8.0,3.0,2.0,1.0,0.0,1.0
20160731,Tigers,Astros,11.0,0.0,7.0,0.0,10.0,7.0,M. Pelfrey ,5.0,0.0,4.0,4.0,1.0,D. Keuchel ,5.0,7.0,7.0,4.0,3.0,1.0,0.0,4.0
20160731,Mets,Rockies,6.0,4.0,3.0,3.0,6.0,8.0,N. Syndergaard,6.0,3.0,6.0,6.0,2.0,C. Bettis,6.0,3.0,5.0,8.0,2.0,1.0,1.0,3.0
20160731,Marlins,Cardinals,5.0,4.0,4.0,2.0,9.0,6.0,A. Cashner,6.0,2.0,4.0,2.0,0.0,C. Martinez,7.0,4.0,7.0,4.0,4.0,1.0,2.0,1.0
20160731,Rays,Yankees,5.0,3.0,3.0,0.0,6.0,9.0,B. Snell ,5.1,2.0,5.0,9.0,3.0,M. Pineda ,6.0,5.0,6.0,8.0,4.0,1.0,1.0,0.0
20160731,Braves,Phillies,2.0,1.0,0.0,0.0,6.0,5.0,J. De La Cruz,4.1,0.0,3.0,0.0,2.0,J. Eickhoff,5.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0
20160731,Brewers,Pirates,4.0,2.0,4.0,2.0,8.0,5.0,M. Garza ,5.0,2.0,4.0,5.0,1.0,F. Liriano ,5.0,4.0,6.0,7.0,3.0,1.0,0.0,0.0
20160731,Twins,White,6.0,4.0,5.0,3.0,9.0,9.0,E. Santana ,6.0,3.0,6.0,5.0,2.0,C. Rodon ,6.1,5.0,8.0,7.0,2.0,1.0,1.0,1.0
20160731,Rangers,Royals,5.0,3.0,4.0,3.0,9.0,4.0,L. Harrell ,6.0,3.0,4.0,2.0,3.0,D. Gee ,6.0,4.0,7.0,4.0,1.0,1.0,0.0,1.0
20160731,Angels,Red,3.0,5.0,3.0,0.0,11.0,9.0,T. Skaggs,5.1,0.0,4.0,8.0,2.0,S. Wright,5.0,3.0,10.0,5.0,2.0,0.0,5.0,0.0
20160731,Giants,Nationals,3.0,1.0,2.0,0.0,10.0,3.0,M. Cain ,5.0,0.0,0.0,5.0,4.0,G. Gonzalez ,6.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0
20160731,Dodgers,Diamondbacks,14.0,3.0,4.0,3.0,17.0,3.0,B. Norris,0.1,1.0,0.0,0.0,1.0,P. Corbin ,5.1,6.0,8.0,6.0,3.0,1.0,2.0,8.0
20160731,Padres,Reds,2.0,3.0,1.0,2.0,5.0,9.0,P. Clemens ,4.1,2.0,4.0,5.0,1.0,H. Bailey ,5.2,2.0,4.0,6.0,3.0,0.0,1.0,0.0
20160731,Cubs,Mariners,7.0,6.0,2.0,6.0,9.0,11.0,B. Matusz,3.0,6.0,6.0,2.0,2.0,F. Hernandez,5.0,2.0,2.0,8.0,5.0,1.0,0.0,5.0
20160801,Mets,Yankees,5.0,6.0,2.0,3.0,11.0,7.0,L. Verrett,5.0,3.0,4.0,2.0,3.0,C. Sabathia,5.2,5.0,8.0,5.0,3.0,0.0,3.0,0.0
20160801,Guardians,Twins,5.0,12.0,3.0,8.0,7.0,19.0,D. Salazar ,2.0,6.0,6.0,3.0,2.0,J. Berrios ,6.0,3.0,5.0,5.0,0.0,0.0,6.0,2.0
20160801,Rays,Royals,0.0,3.0,0.0,0.0,1.0,9.0,C. Archer ,7.1,3.0,6.0,6.0,1.0,D. Duffy ,8.0,0.0,1.0,16.0,1.0,0.0,0.0,0.0
20160801,Cubs,Marlins,5.0,0.0,4.0,0.0,10.0,7.0,K. Hendricks ,9.0,0.0,7.0,5.0,3.0,A. Conley ,4.0,2.0,5.0,4.0,6.0,1.0,0.0,3.0
20160801,Astros,Blue,2.0,1.0,0.0,0.0,7.0,6.0,D. Fister,6.0,0.0,4.0,8.0,1.0,M. Stroman,7.0,1.0,3.0,13.0,1.0,1.0,1.0,1.0
20160801,Diamondbacks,Nationals,1.0,14.0,1.0,9.0,5.0,19.0,A. Bradley ,3.1,8.0,12.0,1.0,2.0,S. Strasburg ,6.0,1.0,3.0,6.0,2.0,0.0,6.0,0.0
20160801,Mariners,Red,1.0,2.0,0.0,0.0,4.0,5.0,J. Paxton,8.0,1.0,4.0,6.0,0.0,E. Rodriguez,6.1,1.0,3.0,6.0,2.0,0.0,1.0,0.0
20160801,Padres,Brewers,7.0,3.0,6.0,2.0,10.0,6.0,J. Cosart,3.1,0.0,1.0,3.0,6.0,J. Nelson ,4.0,6.0,8.0,4.0,4.0,1.0,3.0,1.0
20160802,Orioles,Rangers,5.0,1.0,1.0,0.0,9.0,3.0,D. Bundy ,7.0,0.0,1.0,7.0,1.0,Y. Darvish ,6.1,3.0,6.0,9.0,1.0,1.0,1.0,2.0
20160802,Phillies,Giants,13.0,8.0,7.0,6.0,15.0,10.0,Z. Eflin,5.0,6.0,6.0,4.0,3.0,M. Bumgarner,5.0,8.0,10.0,4.0,2.0,1.0,2.0,5.0
20160802,Guardians,Twins,6.0,10.0,6.0,8.0,13.0,14.0,C. Carrasco ,3.2,8.0,9.0,1.0,2.0,K. Gibson,4.2,6.0,10.0,2.0,1.0,0.0,2.0,0.0
20160802,Tigers,White,11.0,5.0,6.0,1.0,13.0,11.0,A. Sanchez ,6.0,1.0,6.0,2.0,3.0,J. Shields ,5.0,6.0,9.0,1.0,2.0,1.0,4.0,5.0
20160802,Braves,Pirates,3.0,5.0,2.0,1.0,9.0,5.0,M. Foltynewicz ,5.1,5.0,4.0,4.0,3.0,G. Cole ,5.0,2.0,7.0,4.0,2.0,0.0,0.0,1.0
20160802,Reds,Cardinals,7.0,5.0,2.0,1.0,12.0,10.0,D. Straily,6.0,2.0,5.0,4.0,1.0,A. Wainwright,5.0,2.0,5.0,6.0,2.0,1.0,3.0,5.0
20160802,Mets,Yankees,7.0,1.0,3.0,0.0,10.0,6.0,J. deGrom ,7.0,0.0,4.0,8.0,1.0,M. Tanaka ,6.1,7.0,8.0,4.0,0.0,1.0,1.0,0.0
20160802,Rays,Royals,2.0,3.0,2.0,1.0,9.0,9.0,M. Andriese,4.0,1.0,3.0,3.0,0.0,Y. Ventura,5.0,2.0,6.0,2.0,4.0,0.0,2.0,0.0
20160802,Cubs,Marlins,3.0,2.0,3.0,0.0,9.0,9.0,J. Hammel ,6.0,0.0,4.0,3.0,2.0,J. Fernandez ,6.0,3.0,8.0,8.0,2.0,1.0,2.0,0.0
20160802,Astros,Blue,1.0,2.0,0.0,2.0,7.0,8.0,L. McCullers Jr. ,4.2,2.0,7.0,6.0,1.0,R.A. Dickey ,7.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0
20160802,Rockies,Dodgers,7.0,3.0,4.0,0.0,11.0,5.0,J. Gray ,5.0,0.0,2.0,6.0,2.0,B. McCarthy ,3.0,3.0,3.0,2.0,5.0,1.0,3.0,4.0
20160802,Diamondbacks,Nationals,4.0,10.0,2.0,6.0,11.0,15.0,R. Ray ,6.0,6.0,8.0,9.0,2.0,T. Roark ,6.1,3.0,7.0,6.0,2.0,0.0,4.0,1.0
20160802,Angels,Athletics,5.0,4.0,2.0,2.0,7.0,9.0,M. Shoemaker ,7.0,2.0,6.0,4.0,3.0,S. Manaea ,5.2,5.0,6.0,4.0,3.0,1.0,2.0,0.0
20160802,Mariners,Red,5.0,4.0,0.0,3.0,8.0,6.0,W. LeBlanc,6.0,3.0,5.0,5.0,1.0,D. Price,7.0,4.0,7.0,5.0,0.0,1.0,1.0,1.0
20160802,Padres,Brewers,2.0,3.0,1.0,1.0,6.0,11.0,L. Perdomo ,6.2,3.0,10.0,6.0,4.0,Z. Davies ,5.2,2.0,6.0,4.0,2.0,0.0,0.0,0.0
20160803,Cubs,Marlins,5.0,4.0,0.0,1.0,9.0,11.0,J. Lackey,7.0,3.0,7.0,8.0,0.0,T. Koehler,6.0,1.0,5.0,7.0,1.0,1.0,1.0,4.0
20160803,Padres,Brewers,12.0,3.0,4.0,0.0,14.0,9.0,E. Jackson ,8.0,3.0,8.0,5.0,0.0,J. Guerra ,4.0,4.0,6.0,5.0,3.0,1.0,0.0,8.0
20160803,Diamondbacks,Nationals,3.0,8.0,1.0,1.0,5.0,14.0,Z. Godley ,6.0,4.0,8.0,7.0,1.0,M. Scherzer ,8.0,3.0,4.0,11.0,1.0,0.0,4.0,0.0
20160803,Yankees,Mets,9.0,5.0,6.0,3.0,9.0,10.0,C. Green,3.2,3.0,8.0,2.0,4.0,S. Matz ,6.0,6.0,6.0,6.0,1.0,1.0,2.0,3.0
20160803,Orioles,Rangers,3.0,2.0,3.0,2.0,4.0,7.0,K. Gausman ,7.0,2.0,7.0,7.0,1.0,C. Hamels ,7.0,3.0,4.0,6.0,4.0,1.0,0.0,0.0
20160803,Phillies,Giants,5.0,4.0,0.0,4.0,9.0,10.0,P. Klein,5.0,4.0,8.0,3.0,1.0,J. Cueto,7.2,4.0,7.0,10.0,1.0,1.0,0.0,1.0
20160803,Guardians,Twins,5.0,13.0,4.0,8.0,8.0,15.0,T. Bauer ,2.2,8.0,8.0,1.0,5.0,T. Duffey ,6.0,5.0,8.0,6.0,0.0,0.0,5.0,0.0
20160803,Tigers,White,2.0,1.0,1.0,0.0,6.0,6.0,M. Fulmer,6.2,1.0,5.0,4.0,1.0,C. Sale ,8.0,2.0,6.0,10.0,1.0,1.0,0.0,0.0
20160803,Braves,Pirates,8.0,4.0,5.0,4.0,15.0,4.0,R. Whalen ,5.0,4.0,4.0,5.0,4.0,J. Locke ,4.1,5.0,9.0,1.0,2.0,1.0,0.0,3.0
20160803,Reds,Cardinals,4.0,5.0,2.0,5.0,10.0,9.0,C. Reed ,5.0,5.0,8.0,1.0,1.0,M. Wacha ,5.0,2.0,6.0,3.0,1.0,0.0,0.0,2.0
20160803,Rays,Royals,12.0,0.0,6.0,0.0,14.0,2.0,J. Odorizzi ,6.0,0.0,2.0,6.0,2.0,E. Volquez ,5.0,8.0,11.0,3.0,3.0,1.0,0.0,4.0
20160803,Astros,Blue,1.0,3.0,0.0,1.0,5.0,7.0,C. McHugh ,6.0,3.0,6.0,10.0,1.0,M. Estrada ,7.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0
20160803,Rockies,Dodgers,12.0,2.0,9.0,2.0,17.0,6.0,T. Anderson ,7.0,2.0,6.0,6.0,2.0,B. Stewart ,4.0,9.0,10.0,1.0,1.0,1.0,0.0,3.0
20160803,Angels,Athletics,8.0,6.0,6.0,4.0,12.0,13.0,J. Weaver,6.0,4.0,9.0,1.0,0.0,K. Graveman,4.0,6.0,9.0,3.0,1.0,1.0,2.0,2.0
20160803,Mariners,Red,3.0,1.0,1.0,0.0,4.0,7.0,H. Iwakuma ,7.1,0.0,5.0,7.0,0.0,R. Porcello ,8.0,3.0,4.0,8.0,1.0,1.0,1.0,0.0
20160804,Guardians,Twins,9.0,2.0,4.0,2.0,11.0,7.0,M. Clevinger,4.1,2.0,7.0,3.0,4.0,H. Santiago ,5.0,4.0,5.0,4.0,2.0,1.0,0.0,5.0
20160804,Rays,Royals,3.0,2.0,0.0,2.0,4.0,9.0,D. Smyly,7.0,2.0,5.0,10.0,1.0,I. Kennedy,6.0,0.0,1.0,9.0,4.0,1.0,0.0,3.0
20160804,Reds,Cardinals,7.0,0.0,3.0,0.0,11.0,5.0,B. Finnegan ,6.0,0.0,2.0,4.0,0.0,M. Leake ,5.0,7.0,8.0,2.0,1.0,1.0,0.0,0.0
20160804,Phillies,Giants,2.0,3.0,1.0,2.0,4.0,8.0,V. Velasquez,5.0,2.0,3.0,6.0,3.0,M. Moore,6.0,2.0,3.0,7.0,6.0,0.0,1.0,0.0
20160804,Tigers,White,3.0,6.0,1.0,6.0,9.0,10.0,J. Zimmermann ,1.2,6.0,6.0,0.0,2.0,J. Quintana ,7.1,3.0,8.0,3.0,1.0,0.0,0.0,0.0
20160804,Orioles,Rangers,3.0,5.0,2.0,4.0,9.0,11.0,W. Miley ,5.0,4.0,8.0,5.0,0.0,A.J. Griffin ,5.2,3.0,5.0,6.0,0.0,0.0,1.0,0.0
20160804,Angels,Athletics,6.0,8.0,5.0,5.0,14.0,11.0,R. Nolasco,6.0,5.0,6.0,4.0,0.0,J. Hahn,4.0,5.0,7.0,2.0,3.0,0.0,3.0,1.0
20160804,Yankees,Mets,1.0,4.0,0.0,4.0,9.0,6.0,N. Eovaldi ,7.0,4.0,5.0,5.0,2.0,B. Colon ,6.2,1.0,6.0,1.0,0.0,0.0,0.0,0.0
20160804,Braves,Pirates,5.0,2.0,1.0,1.0,6.0,5.0,T. Jenkins,6.0,1.0,3.0,2.0,4.0,R. Vogelsong,6.0,1.0,3.0,6.0,1.0,1.0,1.0,4.0
20160804,Astros,Blue,1.0,4.0,1.0,2.0,5.0,8.0,M. Fiers ,6.0,2.0,5.0,7.0,0.0,J.A. Happ ,6.0,1.0,4.0,6.0,1.0,0.0,2.0,0.0
20160804,Rockies,Dodgers,2.0,4.0,2.0,4.0,5.0,11.0,T. Chatwood ,6.0,4.0,9.0,6.0,3.0,K. Maeda ,5.2,2.0,4.0,5.0,0.0,0.0,0.0,0.0
20160804,Mariners,Red,2.0,3.0,2.0,2.0,6.0,13.0,A. Miranda,6.0,2.0,8.0,5.0,1.0,D. Pomeranz,6.0,2.0,4.0,6.0,6.0,0.0,1.0,0.0
20160805,Yankees,Guardians,13.0,7.0,7.0,3.0,16.0,11.0,M. Pineda ,6.0,4.0,6.0,6.0,1.0,J. Tomlin ,4.2,7.0,9.0,2.0,2.0,1.0,3.0,6.0
20160805,Nationals,Giants,5.0,1.0,4.0,1.0,6.0,4.0,G. Gonzalez ,7.0,1.0,2.0,7.0,1.0,J. Samardzija ,7.0,5.0,6.0,5.0,2.0,1.0,0.0,0.0
20160805,Pirates,Reds,3.0,2.0,2.0,1.0,6.0,6.0,J. Taillon,6.0,1.0,6.0,6.0,1.0,A. DeSclafani,6.0,2.0,2.0,6.0,3.0,1.0,1.0,1.0
20160805,Tigers,Mets,4.0,3.0,4.0,2.0,8.0,5.0,J. Verlander ,6.0,2.0,4.0,9.0,1.0,N. Syndergaard ,6.0,4.0,7.0,7.0,2.0,1.0,1.0,0.0
20160805,Rays,Twins,2.0,6.0,1.0,1.0,7.0,10.0,B. Snell,5.1,1.0,4.0,7.0,2.0,E. Santana ,6.1,2.0,6.0,8.0,0.0,0.0,5.0,0.0
20160805,White,Orioles,5.0,7.0,2.0,4.0,10.0,16.0,M. Gonzalez ,6.0,4.0,10.0,1.0,0.0,Y. Gallardo ,6.0,2.0,7.0,3.0,1.0,0.0,3.0,3.0
20160805,Astros,Rangers,5.0,0.0,4.0,0.0,9.0,3.0,D. Keuchel ,9.0,0.0,3.0,7.0,2.0,M. Perez ,7.0,5.0,8.0,4.0,3.0,1.0,0.0,0.0
